Survived,PassengerId,Pclass,Sex,SibSp,Parch,Fare,Embarked,Deck,countDeck,Title,port_sex,Age_bin,FamilySize,Ticket_freq,Sex_Embarked,Sex_Deck,Sex_Title,Sex_FamilySize,Embarked_Deck,Embarked_Title,Embarked_FamilySize,Deck_Title,Deck_FamilySize,Title_FamilySize,poly0,poly1,poly2,poly3,poly4,poly5,poly6,poly7,poly8,poly9,poly10,poly11,poly12,poly13,poly14,poly15,poly16,poly17,poly18,poly19,poly20,poly21,poly22,poly23,poly24,poly25,poly26,poly27,poly28,poly29,poly30,poly31,poly32,poly33,poly34,poly35,poly36,poly37,poly38,poly39,poly40,poly41,poly42,poly43,poly44,poly45,poly46,poly47,poly48,poly49,poly50,poly51,poly52,poly53
1,199,3,female,0,0,7,Q,U,1014,Miss,60,3,Alone,1,female_,female_,female_,female_,Q_,Q_,Q_,U_,U_,Miss_,199.0,3.0,0.0,0.0,7.0,1014.0,60.0,3.0,1.0,39601.0,597.0,0.0,0.0,1393.0,201786.0,11940.0,597.0,199.0,9.0,0.0,0.0,21.0,3042.0,180.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,7098.0,420.0,21.0,7.0,1028196.0,60840.0,3042.0,1014.0,3600.0,180.0,60.0,9.0,3.0,1.0
0,200,2,female,0,0,13,S,U,1014,Miss,293,3,Alone,1,female_,female_,female_,female_,S_,S_,S_,U_,U_,Miss_,200.0,2.0,0.0,0.0,13.0,1014.0,293.0,3.0,1.0,40000.0,400.0,0.0,0.0,2600.0,202800.0,58600.0,600.0,200.0,4.0,0.0,0.0,26.0,2028.0,586.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.0,13182.0,3809.0,39.0,13.0,1028196.0,297102.0,3042.0,1014.0,85849.0,879.0,293.0,9.0,3.0,1.0
0,201,3,male,0,0,9,S,U,1014,Mr,623,4,Alone,1,male_,male_,male_,male_,S_,S_,S_,U_,U_,Mr_,201.0,3.0,0.0,0.0,9.0,1014.0,623.0,4.0,1.0,40401.0,603.0,0.0,0.0,1809.0,203814.0,125223.0,804.0,201.0,9.0,0.0,0.0,27.0,3042.0,1869.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,9126.0,5607.0,36.0,9.0,1028196.0,631722.0,4056.0,1014.0,388129.0,2492.0,623.0,16.0,4.0,1.0
0,202,3,male,8,2,69,S,U,1014,Mr,623,4,Large,11,male_,male_,male_,male_,S_,S_,S_,U_,U_,Mr_,202.0,3.0,8.0,2.0,69.0,1014.0,623.0,4.0,11.0,40804.0,606.0,1616.0,404.0,13938.0,204828.0,125846.0,808.0,2222.0,9.0,24.0,6.0,207.0,3042.0,1869.0,12.0,33.0,64.0,16.0,552.0,8112.0,4984.0,32.0,88.0,4.0,138.0,2028.0,1246.0,8.0,22.0,4761.0,69966.0,42987.0,276.0,759.0,1028196.0,631722.0,4056.0,11154.0,388129.0,2492.0,6853.0,16.0,44.0,121.0
0,203,3,male,0,0,6,S,U,1014,Mr,623,6,Alone,1,male_,male_,male_,male_,S_,S_,S_,U_,U_,Mr_,203.0,3.0,0.0,0.0,6.0,1014.0,623.0,6.0,1.0,41209.0,609.0,0.0,0.0,1218.0,205842.0,126469.0,1218.0,203.0,9.0,0.0,0.0,18.0,3042.0,1869.0,18.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,6084.0,3738.0,36.0,6.0,1028196.0,631722.0,6084.0,1014.0,388129.0,3738.0,623.0,36.0,6.0,1.0
0,204,3,male,0,0,7,C,U,1014,Mr,157,8,Alone,1,male_,male_,male_,male_,C_,C_,C_,U_,U_,Mr_,204.0,3.0,0.0,0.0,7.0,1014.0,157.0,8.0,1.0,41616.0,612.0,0.0,0.0,1428.0,206856.0,32028.0,1632.0,204.0,9.0,0.0,0.0,21.0,3042.0,471.0,24.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,7098.0,1099.0,56.0,7.0,1028196.0,159198.0,8112.0,1014.0,24649.0,1256.0,157.0,64.0,8.0,1.0
1,205,3,male,0,0,8,S,U,1014,Mr,623,1,Alone,1,male_,male_,male_,male_,S_,S_,S_,U_,U_,Mr_,205.0,3.0,0.0,0.0,8.0,1014.0,623.0,1.0,1.0,42025.0,615.0,0.0,0.0,1640.0,207870.0,127715.0,205.0,205.0,9.0,0.0,0.0,24.0,3042.0,1869.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,8112.0,4984.0,8.0,8.0,1028196.0,631722.0,1014.0,1014.0,388129.0,623.0,623.0,1.0,1.0,1.0
0,206,3,female,0,1,10,S,G,5,Miss,293,0,Small,2,female_,female_,female_,female_,S_,S_,S_,G_,G_,Miss_,206.0,3.0,0.0,1.0,10.0,5.0,293.0,0.0,2.0,42436.0,618.0,0.0,206.0,2060.0,1030.0,60358.0,0.0,412.0,9.0,0.0,3.0,30.0,15.0,879.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,5.0,293.0,0.0,2.0,100.0,50.0,2930.0,0.0,20.0,25.0,1465.0,0.0,10.0,85849.0,0.0,586.0,0.0,0.0,4.0
0,207,3,male,1,0,15,S,U,1014,Mr,623,6,Small,2,male_,male_,male_,male_,S_,S_,S_,U_,U_,Mr_,207.0,3.0,1.0,0.0,15.0,1014.0,623.0,6.0,2.0,42849.0,621.0,207.0,0.0,3105.0,209898.0,128961.0,1242.0,414.0,9.0,3.0,0.0,45.0,3042.0,1869.0,18.0,6.0,1.0,0.0,15.0,1014.0,623.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,15210.0,9345.0,90.0,30.0,1028196.0,631722.0,6084.0,2028.0,388129.0,3738.0,1246.0,36.0,12.0,4.0
1,208,3,male,0,0,18,C,U,1014,Mr,157,4,Alone,2,male_,male_,male_,male_,C_,C_,C_,U_,U_,Mr_,208.0,3.0,0.0,0.0,18.0,1014.0,157.0,4.0,2.0,43264.0,624.0,0.0,0.0,3744.0,210912.0,32656.0,832.0,416.0,9.0,0.0,0.0,54.0,3042.0,471.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324.0,18252.0,2826.0,72.0,36.0,1028196.0,159198.0,4056.0,2028.0,24649.0,628.0,314.0,16.0,8.0,4.0
1,209,3,female,0,0,7,Q,U,1014,Miss,60,0,Alone,1,female_,female_,female_,female_,Q_,Q_,Q_,U_,U_,Miss_,209.0,3.0,0.0,0.0,7.0,1014.0,60.0,0.0,1.0,43681.0,627.0,0.0,0.0,1463.0,211926.0,12540.0,0.0,209.0,9.0,0.0,0.0,21.0,3042.0,180.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,7098.0,420.0,0.0,7.0,1028196.0,60840.0,0.0,1014.0,3600.0,0.0,60.0,0.0,0.0,1.0
1,210,1,male,0,0,31,C,A,22,Mr,157,7,Alone,1,male_,male_,male_,male_,C_,C_,C_,A_,A_,Mr_,210.0,1.0,0.0,0.0,31.0,22.0,157.0,7.0,1.0,44100.0,210.0,0.0,0.0,6510.0,4620.0,32970.0,1470.0,210.0,1.0,0.0,0.0,31.0,22.0,157.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,961.0,682.0,4867.0,217.0,31.0,484.0,3454.0,154.0,22.0,24649.0,1099.0,157.0,49.0,7.0,1.0
0,211,3,male,0,0,7,S,U,1014,Mr,623,3,Alone,1,male_,male_,male_,male_,S_,S_,S_,U_,U_,Mr_,211.0,3.0,0.0,0.0,7.0,1014.0,623.0,3.0,1.0,44521.0,633.0,0.0,0.0,1477.0,213954.0,131453.0,633.0,211.0,9.0,0.0,0.0,21.0,3042.0,1869.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,7098.0,4361.0,21.0,7.0,1028196.0,631722.0,3042.0,1014.0,388129.0,1869.0,623.0,9.0,3.0,1.0
1,212,2,female,0,0,21,S,U,1014,Miss,293,6,Alone,2,female_,female_,female_,female_,S_,S_,S_,U_,U_,Miss_,212.0,2.0,0.0,0.0,21.0,1014.0,293.0,6.0,2.0,44944.0,424.0,0.0,0.0,4452.0,214968.0,62116.0,1272.0,424.0,4.0,0.0,0.0,42.0,2028.0,586.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441.0,21294.0,6153.0,126.0,42.0,1028196.0,297102.0,6084.0,2028.0,85849.0,1758.0,586.0,36.0,12.0,4.0
0,213,3,male,0,0,7,S,U,1014,Mr,623,2,Alone,1,male_,male_,male_,male_,S_,S_,S_,U_,U_,Mr_,213.0,3.0,0.0,0.0,7.0,1014.0,623.0,2.0,1.0,45369.0,639.0,0.0,0.0,1491.0,215982.0,132699.0,426.0,213.0,9.0,0.0,0.0,21.0,3042.0,1869.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,7098.0,4361.0,14.0,7.0,1028196.0,631722.0,2028.0,1014.0,388129.0,1246.0,623.0,4.0,2.0,1.0
0,214,2,male,0,0,13,S,U,1014,Mr,623,5,Alone,1,male_,male_,male_,male_,S_,S_,S_,U_,U_,Mr_,214.0,2.0,0.0,0.0,13.0,1014.0,623.0,5.0,1.0,45796.0,428.0,0.0,0.0,2782.0,216996.0,133322.0,1070.0,214.0,4.0,0.0,0.0,26.0,2028.0,1246.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.0,13182.0,8099.0,65.0,13.0,1028196.0,631722.0,5070.0,1014.0,388129.0,3115.0,623.0,25.0,5.0,1.0
0,215,3,male,1,0,7,Q,U,1014,Mr,63,8,Small,1,male_,male_,male_,male_,Q_,Q_,Q_,U_,U_,Mr_,215.0,3.0,1.0,0.0,7.0,1014.0,63.0,8.0,1.0,46225.0,645.0,215.0,0.0,1505.0,218010.0,13545.0,1720.0,215.0,9.0,3.0,0.0,21.0,3042.0,189.0,24.0,3.0,1.0,0.0,7.0,1014.0,63.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,7098.0,441.0,56.0,7.0,1028196.0,63882.0,8112.0,1014.0,3969.0,504.0,63.0,64.0,8.0,1.0
1,216,1,female,1,0,113,C,D,46,Miss,113,5,Small,3,female_,female_,female_,female_,C_,C_,C_,D_,D_,Miss_,216.0,1.0,1.0,0.0,113.0,46.0,113.0,5.0,3.0,46656.0,216.0,216.0,0.0,24408.0,9936.0,24408.0,1080.0,648.0,1.0,1.0,0.0,113.0,46.0,113.0,5.0,3.0,1.0,0.0,113.0,46.0,113.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,12769.0,5198.0,12769.0,565.0,339.0,2116.0,5198.0,230.0,138.0,12769.0,565.0,339.0,25.0,15.0,9.0
1,217,3,female,0,0,7,S,U,1014,Miss,293,4,Alone,1,female_,female_,female_,female_,S_,S_,S_,U_,U_,Miss_,217.0,3.0,0.0,0.0,7.0,1014.0,293.0,4.0,1.0,47089.0,651.0,0.0,0.0,1519.0,220038.0,63581.0,868.0,217.0,9.0,0.0,0.0,21.0,3042.0,879.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,7098.0,2051.0,28.0,7.0,1028196.0,297102.0,4056.0,1014.0,85849.0,1172.0,293.0,16.0,4.0,1.0
0,218,2,male,1,0,27,S,U,1014,Mr,623,8,Small,2,male_,male_,male_,male_,S_,S_,S_,U_,U_,Mr_,218.0,2.0,1.0,0.0,27.0,1014.0,623.0,8.0,2.0,47524.0,436.0,218.0,0.0,5886.0,221052.0,135814.0,1744.0,436.0,4.0,2.0,0.0,54.0,2028.0,1246.0,16.0,4.0,1.0,0.0,27.0,1014.0,623.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,729.0,27378.0,16821.0,216.0,54.0,1028196.0,631722.0,8112.0,2028.0,388129.0,4984.0,1246.0,64.0,16.0,4.0
1,219,1,female,0,0,76,C,D,46,Miss,113,6,Alone,2,female_,female_,female_,female_,C_,C_,C_,D_,D_,Miss_,219.0,1.0,0.0,0.0,76.0,46.0,113.0,6.0,2.0,47961.0,219.0,0.0,0.0,16644.0,10074.0,24747.0,1314.0,438.0,1.0,0.0,0.0,76.0,46.0,113.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5776.0,3496.0,8588.0,456.0,152.0,2116.0,5198.0,276.0,92.0,12769.0,678.0,226.0,36.0,12.0,4.0
0,220,2,male,0,0,10,S,U,1014,Mr,623,5,Alone,1,male_,male_,male_,male_,S_,S_,S_,U_,U_,Mr_,220.0,2.0,0.0,0.0,10.0,1014.0,623.0,5.0,1.0,48400.0,440.0,0.0,0.0,2200.0,223080.0,137060.0,1100.0,220.0,4.0,0.0,0.0,20.0,2028.0,1246.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,10140.0,6230.0,50.0,10.0,1028196.0,631722.0,5070.0,1014.0,388129.0,3115.0,623.0,25.0,5.0,1.0
1,221,3,male,0,0,8,S,U,1014,Mr,623,0,Alone,1,male_,male_,male_,male_,S_,S_,S_,U_,U_,Mr_,221.0,3.0,0.0,0.0,8.0,1014.0,623.0,0.0,1.0,48841.0,663.0,0.0,0.0,1768.0,224094.0,137683.0,0.0,221.0,9.0,0.0,0.0,24.0,3042.0,1869.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,8112.0,4984.0,0.0,8.0,1028196.0,631722.0,0.0,1014.0,388129.0,0.0,623.0,0.0,0.0,1.0
0,222,2,male,0,0,13,S,U,1014,Mr,623,4,Alone,1,male_,male_,male_,male_,S_,S_,S_,U_,U_,Mr_,222.0,2.0,0.0,0.0,13.0,1014.0,623.0,4.0,1.0,49284.0,444.0,0.0,0.0,2886.0,225108.0,138306.0,888.0,222.0,4.0,0.0,0.0,26.0,2028.0,1246.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.0,13182.0,8099.0,52.0,13.0,1028196.0,631722.0,4056.0,1014.0,388129.0,2492.0,623.0,16.0,4.0,1.0
0,223,3,male,0,0,8,S,U,1014,Mr,623,9,Alone,1,male_,male_,male_,male_,S_,S_,S_,U_,U_,Mr_,223.0,3.0,0.0,0.0,8.0,1014.0,623.0,9.0,1.0,49729.0,669.0,0.0,0.0,1784.0,226122.0,138929.0,2007.0,223.0,9.0,0.0,0.0,24.0,3042.0,1869.0,27.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,8112.0,4984.0,72.0,8.0,1028196.0,631722.0,9126.0,1014.0,388129.0,5607.0,623.0,81.0,9.0,1.0
0,224,3,male,0,0,7,S,U,1014,Mr,623,3,Alone,1,male_,male_,male_,male_,S_,S_,S_,U_,U_,Mr_,224.0,3.0,0.0,0.0,7.0,1014.0,623.0,3.0,1.0,50176.0,672.0,0.0,0.0,1568.0,227136.0,139552.0,672.0,224.0,9.0,0.0,0.0,21.0,3042.0,1869.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,7098.0,4361.0,21.0,7.0,1028196.0,631722.0,3042.0,1014.0,388129.0,1869.0,623.0,9.0,3.0,1.0
1,225,1,male,1,0,90,S,C,94,Mr,623,7,Small,2,male_,male_,male_,male_,S_,S_,S_,C_,C_,Mr_,225.0,1.0,1.0,0.0,90.0,94.0,623.0,7.0,2.0,50625.0,225.0,225.0,0.0,20250.0,21150.0,140175.0,1575.0,450.0,1.0,1.0,0.0,90.0,94.0,623.0,7.0,2.0,1.0,0.0,90.0,94.0,623.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8100.0,8460.0,56070.0,630.0,180.0,8836.0,58562.0,658.0,188.0,388129.0,4361.0,1246.0,49.0,14.0,4.0
0,226,3,male,0,0,9,S,U,1014,Mr,623,2,Alone,1,male_,male_,male_,male_,S_,S_,S_,U_,U_,Mr_,226.0,3.0,0.0,0.0,9.0,1014.0,623.0,2.0,1.0,51076.0,678.0,0.0,0.0,2034.0,229164.0,140798.0,452.0,226.0,9.0,0.0,0.0,27.0,3042.0,1869.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,9126.0,5607.0,18.0,9.0,1028196.0,631722.0,2028.0,1014.0,388129.0,1246.0,623.0,4.0,2.0,1.0
1,227,2,male,0,0,10,S,U,1014,Mr,623,1,Alone,1,male_,male_,male_,male_,S_,S_,S_,U_,U_,Mr_,227.0,2.0,0.0,0.0,10.0,1014.0,623.0,1.0,1.0,51529.0,454.0,0.0,0.0,2270.0,230178.0,141421.0,227.0,227.0,4.0,0.0,0.0,20.0,2028.0,1246.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,10140.0,6230.0,10.0,10.0,1028196.0,631722.0,1014.0,1014.0,388129.0,623.0,623.0,1.0,1.0,1.0
0,228,3,male,0,0,7,S,U,1014,Mr,623,2,Alone,1,male_,male_,male_,male_,S_,S_,S_,U_,U_,Mr_,228.0,3.0,0.0,0.0,7.0,1014.0,623.0,2.0,1.0,51984.0,684.0,0.0,0.0,1596.0,231192.0,142044.0,456.0,228.0,9.0,0.0,0.0,21.0,3042.0,1869.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,7098.0,4361.0,14.0,7.0,1028196.0,631722.0,2028.0,1014.0,388129.0,1246.0,623.0,4.0,2.0,1.0
0,229,2,male,0,0,13,S,U,1014,Mr,623,1,Alone,1,male_,male_,male_,male_,S_,S_,S_,U_,U_,Mr_,229.0,2.0,0.0,0.0,13.0,1014.0,623.0,1.0,1.0,52441.0,458.0,0.0,0.0,2977.0,232206.0,142667.0,229.0,229.0,4.0,0.0,0.0,26.0,2028.0,1246.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.0,13182.0,8099.0,13.0,13.0,1028196.0,631722.0,1014.0,1014.0,388129.0,623.0,623.0,1.0,1.0,1.0
0,230,3,female,3,1,25,S,U,1014,Miss,293,7,Medium,5,female_,female_,female_,female_,S_,S_,S_,U_,U_,Miss_,230.0,3.0,3.0,1.0,25.0,1014.0,293.0,7.0,5.0,52900.0,690.0,690.0,230.0,5750.0,233220.0,67390.0,1610.0,1150.0,9.0,9.0,3.0,75.0,3042.0,879.0,21.0,15.0,9.0,3.0,75.0,3042.0,879.0,21.0,15.0,1.0,25.0,1014.0,293.0,7.0,5.0,625.0,25350.0,7325.0,175.0,125.0,1028196.0,297102.0,7098.0,5070.0,85849.0,2051.0,1465.0,49.0,35.0,25.0
1,231,1,female,1,0,83,S,C,94,Mrs,293,6,Small,2,female_,female_,female_,female_,S_,S_,S_,C_,C_,Mrs_,231.0,1.0,1.0,0.0,83.0,94.0,293.0,6.0,2.0,53361.0,231.0,231.0,0.0,19173.0,21714.0,67683.0,1386.0,462.0,1.0,1.0,0.0,83.0,94.0,293.0,6.0,2.0,1.0,0.0,83.0,94.0,293.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6889.0,7802.0,24319.0,498.0,166.0,8836.0,27542.0,564.0,188.0,85849.0,1758.0,586.0,36.0,12.0,4.0
0,232,3,male,0,0,7,S,U,1014,Mr,623,5,Alone,1,male_,male_,male_,male_,S_,S_,S_,U_,U_,Mr_,232.0,3.0,0.0,0.0,7.0,1014.0,623.0,5.0,1.0,53824.0,696.0,0.0,0.0,1624.0,235248.0,144536.0,1160.0,232.0,9.0,0.0,0.0,21.0,3042.0,1869.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,7098.0,4361.0,35.0,7.0,1028196.0,631722.0,5070.0,1014.0,388129.0,3115.0,623.0,25.0,5.0,1.0
0,233,2,male,0,0,13,S,U,1014,Mr,623,9,Alone,1,male_,male_,male_,male_,S_,S_,S_,U_,U_,Mr_,233.0,2.0,0.0,0.0,13.0,1014.0,623.0,9.0,1.0,54289.0,466.0,0.0,0.0,3029.0,236262.0,145159.0,2097.0,233.0,4.0,0.0,0.0,26.0,2028.0,1246.0,18.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.0,13182.0,8099.0,117.0,13.0,1028196.0,631722.0,9126.0,1014.0,388129.0,5607.0,623.0,81.0,9.0,1.0
1,234,3,female,4,2,31,S,U,1014,Miss,293,0,Large,7,female_,female_,female_,female_,S_,S_,S_,U_,U_,Miss_,234.0,3.0,4.0,2.0,31.0,1014.0,293.0,0.0,7.0,54756.0,702.0,936.0,468.0,7254.0,237276.0,68562.0,0.0,1638.0,9.0,12.0,6.0,93.0,3042.0,879.0,0.0,21.0,16.0,8.0,124.0,4056.0,1172.0,0.0,28.0,4.0,62.0,2028.0,586.0,0.0,14.0,961.0,31434.0,9083.0,0.0,217.0,1028196.0,297102.0,0.0,7098.0,85849.0,0.0,2051.0,0.0,0.0,49.0
0,235,2,male,0,0,10,S,U,1014,Mr,623,3,Alone,1,male_,male_,male_,male_,S_,S_,S_,U_,U_,Mr_,235.0,2.0,0.0,0.0,10.0,1014.0,623.0,3.0,1.0,55225.0,470.0,0.0,0.0,2350.0,238290.0,146405.0,705.0,235.0,4.0,0.0,0.0,20.0,2028.0,1246.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,10140.0,6230.0,30.0,10.0,1028196.0,631722.0,3042.0,1014.0,388129.0,1869.0,623.0,9.0,3.0,1.0
0,236,3,female,0,0,7,S,U,1014,Miss,293,2,Alone,1,female_,female_,female_,female_,S_,S_,S_,U_,U_,Miss_,236.0,3.0,0.0,0.0,7.0,1014.0,293.0,2.0,1.0,55696.0,708.0,0.0,0.0,1652.0,239304.0,69148.0,472.0,236.0,9.0,0.0,0.0,21.0,3042.0,879.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,7098.0,2051.0,14.0,7.0,1028196.0,297102.0,2028.0,1014.0,85849.0,586.0,293.0,4.0,2.0,1.0
0,237,2,male,1,0,26,S,U,1014,Mr,623,8,Small,2,male_,male_,male_,male_,S_,S_,S_,U_,U_,Mr_,237.0,2.0,1.0,0.0,26.0,1014.0,623.0,8.0,2.0,56169.0,474.0,237.0,0.0,6162.0,240318.0,147651.0,1896.0,474.0,4.0,2.0,0.0,52.0,2028.0,1246.0,16.0,4.0,1.0,0.0,26.0,1014.0,623.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,676.0,26364.0,16198.0,208.0,52.0,1028196.0,631722.0,8112.0,2028.0,388129.0,4984.0,1246.0,64.0,16.0,4.0
1,238,2,female,0,2,26,S,U,1014,Miss,293,0,Small,3,female_,female_,female_,female_,S_,S_,S_,U_,U_,Miss_,238.0,2.0,0.0,2.0,26.0,1014.0,293.0,0.0,3.0,56644.0,476.0,0.0,476.0,6188.0,241332.0,69734.0,0.0,714.0,4.0,0.0,4.0,52.0,2028.0,586.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,52.0,2028.0,586.0,0.0,6.0,676.0,26364.0,7618.0,0.0,78.0,1028196.0,297102.0,0.0,3042.0,85849.0,0.0,879.0,0.0,0.0,9.0
0,239,2,male,0,0,10,S,U,1014,Mr,623,1,Alone,1,male_,male_,male_,male_,S_,S_,S_,U_,U_,Mr_,239.0,2.0,0.0,0.0,10.0,1014.0,623.0,1.0,1.0,57121.0,478.0,0.0,0.0,2390.0,242346.0,148897.0,239.0,239.0,4.0,0.0,0.0,20.0,2028.0,1246.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,10140.0,6230.0,10.0,10.0,1028196.0,631722.0,1014.0,1014.0,388129.0,623.0,623.0,1.0,1.0,1.0
0,240,2,male,0,0,12,S,U,1014,Mr,623,6,Alone,1,male_,male_,male_,male_,S_,S_,S_,U_,U_,Mr_,240.0,2.0,0.0,0.0,12.0,1014.0,623.0,6.0,1.0,57600.0,480.0,0.0,0.0,2880.0,243360.0,149520.0,1440.0,240.0,4.0,0.0,0.0,24.0,2028.0,1246.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,12168.0,7476.0,72.0,12.0,1028196.0,631722.0,6084.0,1014.0,388129.0,3738.0,623.0,36.0,6.0,1.0
0,241,3,female,1,0,14,C,U,1014,Miss,113,3,Small,2,female_,female_,female_,female_,C_,C_,C_,U_,U_,Miss_,241.0,3.0,1.0,0.0,14.0,1014.0,113.0,3.0,2.0,58081.0,723.0,241.0,0.0,3374.0,244374.0,27233.0,723.0,482.0,9.0,3.0,0.0,42.0,3042.0,339.0,9.0,6.0,1.0,0.0,14.0,1014.0,113.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,196.0,14196.0,1582.0,42.0,28.0,1028196.0,114582.0,3042.0,2028.0,12769.0,339.0,226.0,9.0,6.0,4.0
1,242,3,female,1,0,15,Q,U,1014,Miss,60,8,Small,2,female_,female_,female_,female_,Q_,Q_,Q_,U_,U_,Miss_,242.0,3.0,1.0,0.0,15.0,1014.0,60.0,8.0,2.0,58564.0,726.0,242.0,0.0,3630.0,245388.0,14520.0,1936.0,484.0,9.0,3.0,0.0,45.0,3042.0,180.0,24.0,6.0,1.0,0.0,15.0,1014.0,60.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,15210.0,900.0,120.0,30.0,1028196.0,60840.0,8112.0,2028.0,3600.0,480.0,120.0,64.0,16.0,4.0
0,243,2,male,0,0,10,S,U,1014,Mr,623,5,Alone,1,male_,male_,male_,male_,S_,S_,S_,U_,U_,Mr_,243.0,2.0,0.0,0.0,10.0,1014.0,623.0,5.0,1.0,59049.0,486.0,0.0,0.0,2430.0,246402.0,151389.0,1215.0,243.0,4.0,0.0,0.0,20.0,2028.0,1246.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,10140.0,6230.0,50.0,10.0,1028196.0,631722.0,5070.0,1014.0,388129.0,3115.0,623.0,25.0,5.0,1.0
