Survived,Pclass,SibSp,Parch,Fare,port_sex,Age_bin,Ticket_freq,poly1,poly2,poly3,poly4,poly5,poly6,poly7,poly8,poly9,poly10,poly11,poly13,poly14,poly15,poly16,poly17,poly18,poly19,poly20,poly21,poly22,poly23,poly24,poly25,poly26,poly27,poly28,poly29,poly30,poly32,poly36,poly38,poly39,poly40,poly41,poly42,poly43,poly44,poly45,poly46,poly47,poly48,poly49,poly50,poly51,poly52,poly53,0,1,2,3,4,6,7,13,15,16,17,19,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,39,41,42,48,50,51,57,59,60,61
1,3,1,0,15,60,8,2,3.0,1.0,0.0,15.0,1014.0,60.0,8.0,2.0,58564.0,726.0,242.0,3630.0,245388.0,14520.0,1936.0,484.0,9.0,3.0,0.0,45.0,3042.0,180.0,24.0,6.0,1.0,0.0,15.0,1014.0,60.0,2.0,0.0,0.0,225.0,15210.0,900.0,120.0,30.0,1028196.0,60840.0,8112.0,2028.0,3600.0,480.0,120.0,64.0,16.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0,2,0,0,10,623,5,1,2.0,0.0,0.0,10.0,1014.0,623.0,5.0,1.0,59049.0,486.0,0.0,2430.0,246402.0,151389.0,1215.0,243.0,4.0,0.0,0.0,20.0,2028.0,1246.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,10140.0,6230.0,50.0,10.0,1028196.0,631722.0,5070.0,1014.0,388129.0,3115.0,623.0,25.0,5.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0,3,0,0,7,623,2,1,3.0,0.0,0.0,7.0,1014.0,623.0,2.0,1.0,59536.0,732.0,0.0,1708.0,247416.0,152012.0,488.0,244.0,9.0,0.0,0.0,21.0,3042.0,1869.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,7098.0,4361.0,14.0,7.0,1028196.0,631722.0,2028.0,1014.0,388129.0,1246.0,623.0,4.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0,3,0,0,7,157,5,1,3.0,0.0,0.0,7.0,1014.0,157.0,5.0,1.0,60025.0,735.0,0.0,1715.0,248430.0,38465.0,1225.0,245.0,9.0,0.0,0.0,21.0,3042.0,471.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,7098.0,1099.0,35.0,7.0,1028196.0,159198.0,5070.0,1014.0,24649.0,785.0,157.0,25.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0,1,2,0,90,63,8,3,1.0,2.0,0.0,90.0,94.0,63.0,8.0,3.0,60516.0,246.0,492.0,22140.0,23124.0,15498.0,1968.0,738.0,1.0,2.0,0.0,90.0,94.0,63.0,8.0,3.0,4.0,0.0,180.0,188.0,126.0,6.0,0.0,0.0,8100.0,8460.0,5670.0,720.0,270.0,8836.0,5922.0,752.0,282.0,3969.0,504.0,189.0,64.0,24.0,9.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,3,0,0,7,293,3,1,3.0,0.0,0.0,7.0,1014.0,293.0,3.0,1.0,61009.0,741.0,0.0,1729.0,250458.0,72371.0,741.0,247.0,9.0,0.0,0.0,21.0,3042.0,879.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,7098.0,2051.0,21.0,7.0,1028196.0,297102.0,3042.0,1014.0,85849.0,879.0,293.0,9.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1,2,0,2,14,293,3,2,2.0,0.0,2.0,14.0,1014.0,293.0,3.0,2.0,61504.0,496.0,0.0,3472.0,251472.0,72664.0,744.0,496.0,4.0,0.0,4.0,28.0,2028.0,586.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,586.0,4.0,196.0,14196.0,4102.0,42.0,28.0,1028196.0,297102.0,3042.0,2028.0,85849.0,879.0,586.0,9.0,6.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1,1,1,1,52,623,7,2,1.0,1.0,1.0,52.0,46.0,623.0,7.0,2.0,62001.0,249.0,249.0,12948.0,11454.0,155127.0,1743.0,498.0,1.0,1.0,1.0,52.0,46.0,623.0,7.0,2.0,1.0,1.0,52.0,46.0,623.0,2.0,623.0,2.0,2704.0,2392.0,32396.0,364.0,104.0,2116.0,28658.0,322.0,92.0,388129.0,4361.0,1246.0,49.0,14.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,2,1,0,26,623,9,2,2.0,1.0,0.0,26.0,1014.0,623.0,9.0,2.0,62500.0,500.0,250.0,6500.0,253500.0,155750.0,2250.0,500.0,4.0,2.0,0.0,52.0,2028.0,1246.0,18.0,4.0,1.0,0.0,26.0,1014.0,623.0,2.0,0.0,0.0,676.0,26364.0,16198.0,234.0,52.0,1028196.0,631722.0,9126.0,2028.0,388129.0,5607.0,1246.0,81.0,18.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,3,0,0,7,623,3,1,3.0,0.0,0.0,7.0,1014.0,623.0,3.0,1.0,63001.0,753.0,0.0,1757.0,254514.0,156373.0,753.0,251.0,9.0,0.0,0.0,21.0,3042.0,1869.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,7098.0,4361.0,21.0,7.0,1028196.0,631722.0,3042.0,1014.0,388129.0,1869.0,623.0,9.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0,3,1,1,10,293,5,2,3.0,1.0,1.0,10.0,5.0,293.0,5.0,2.0,63504.0,756.0,252.0,2520.0,1260.0,73836.0,1260.0,504.0,9.0,3.0,3.0,30.0,15.0,879.0,15.0,6.0,1.0,1.0,10.0,5.0,293.0,2.0,293.0,2.0,100.0,50.0,2930.0,50.0,20.0,25.0,1465.0,25.0,10.0,85849.0,1465.0,586.0,25.0,10.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,1,0,0,26,623,9,1,1.0,0.0,0.0,26.0,94.0,623.0,9.0,1.0,64009.0,253.0,0.0,6578.0,23782.0,157619.0,2277.0,253.0,1.0,0.0,0.0,26.0,94.0,623.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,676.0,2444.0,16198.0,234.0,26.0,8836.0,58562.0,846.0,94.0,388129.0,5607.0,623.0,81.0,9.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0,3,1,0,16,623,5,2,3.0,1.0,0.0,16.0,1014.0,623.0,5.0,2.0,64516.0,762.0,254.0,4064.0,257556.0,158242.0,1270.0,508.0,9.0,3.0,0.0,48.0,3042.0,1869.0,15.0,6.0,1.0,0.0,16.0,1014.0,623.0,2.0,0.0,0.0,256.0,16224.0,9968.0,80.0,32.0,1028196.0,631722.0,5070.0,2028.0,388129.0,3115.0,1246.0,25.0,10.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0,3,0,2,20,293,8,3,3.0,0.0,2.0,20.0,1014.0,293.0,8.0,3.0,65025.0,765.0,0.0,5100.0,258570.0,74715.0,2040.0,765.0,9.0,0.0,6.0,60.0,3042.0,879.0,24.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,586.0,6.0,400.0,20280.0,5860.0,160.0,60.0,1028196.0,297102.0,8112.0,3042.0,85849.0,2344.0,879.0,64.0,24.0,9.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1,3,0,2,15,113,5,3,3.0,0.0,2.0,15.0,1014.0,113.0,5.0,3.0,65536.0,768.0,0.0,3840.0,259584.0,28928.0,1280.0,768.0,9.0,0.0,6.0,45.0,3042.0,339.0,15.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,6.0,225.0,15210.0,1695.0,75.0,45.0,1028196.0,114582.0,5070.0,3042.0,12769.0,565.0,339.0,25.0,15.0,9.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1,1,0,0,79,113,0,2,1.0,0.0,0.0,79.0,1014.0,113.0,0.0,2.0,66049.0,257.0,0.0,20303.0,260598.0,29041.0,0.0,514.0,1.0,0.0,0.0,79.0,1014.0,113.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6241.0,80106.0,8927.0,0.0,158.0,1028196.0,114582.0,0.0,2028.0,12769.0,0.0,226.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1,1,0,0,86,293,5,3,1.0,0.0,0.0,86.0,65.0,293.0,5.0,3.0,66564.0,258.0,0.0,22188.0,16770.0,75594.0,1290.0,774.0,1.0,0.0,0.0,86.0,65.0,293.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7396.0,5590.0,25198.0,430.0,258.0,4225.0,19045.0,325.0,195.0,85849.0,1465.0,879.0,25.0,15.0,9.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1,1,0,0,512,113,6,4,1.0,0.0,0.0,512.0,1014.0,113.0,6.0,4.0,67081.0,259.0,0.0,132608.0,262626.0,29267.0,1554.0,1036.0,1.0,0.0,0.0,512.0,1014.0,113.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262144.0,519168.0,57856.0,3072.0,2048.0,1028196.0,114582.0,6084.0,4056.0,12769.0,678.0,452.0,36.0,24.0,16.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1,2,0,1,26,293,9,2,2.0,0.0,1.0,26.0,1014.0,293.0,9.0,2.0,67600.0,520.0,0.0,6760.0,263640.0,76180.0,2340.0,520.0,4.0,0.0,2.0,52.0,2028.0,586.0,18.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,293.0,2.0,676.0,26364.0,7618.0,234.0,52.0,1028196.0,297102.0,9126.0,2028.0,85849.0,2637.0,586.0,81.0,18.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
0,3,0,0,7,63,6,1,3.0,0.0,0.0,7.0,1014.0,63.0,6.0,1.0,68121.0,783.0,0.0,1827.0,264654.0,16443.0,1566.0,261.0,9.0,0.0,0.0,21.0,3042.0,189.0,18.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,7098.0,441.0,42.0,7.0,1028196.0,63882.0,6084.0,1014.0,3969.0,378.0,63.0,36.0,6.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1,3,4,2,31,623,0,7,3.0,4.0,2.0,31.0,1014.0,623.0,0.0,7.0,68644.0,786.0,1048.0,8122.0,265668.0,163226.0,0.0,1834.0,9.0,12.0,6.0,93.0,3042.0,1869.0,0.0,21.0,16.0,8.0,124.0,4056.0,2492.0,28.0,1246.0,14.0,961.0,31434.0,19313.0,0.0,217.0,1028196.0,631722.0,0.0,7098.0,388129.0,0.0,4361.0,0.0,0.0,49.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,1,1,1,79,623,9,3,1.0,1.0,1.0,79.0,41.0,623.0,9.0,3.0,69169.0,263.0,263.0,20777.0,10783.0,163849.0,2367.0,789.0,1.0,1.0,1.0,79.0,41.0,623.0,9.0,3.0,1.0,1.0,79.0,41.0,623.0,3.0,623.0,3.0,6241.0,3239.0,49217.0,711.0,237.0,1681.0,25543.0,369.0,123.0,388129.0,5607.0,1869.0,81.0,27.0,9.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,0,0,0,623,7,1,1.0,0.0,0.0,0.0,65.0,623.0,7.0,1.0,69696.0,264.0,0.0,0.0,17160.0,164472.0,1848.0,264.0,1.0,0.0,0.0,0.0,65.0,623.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4225.0,40495.0,455.0,65.0,388129.0,4361.0,623.0,49.0,7.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,3,0,0,7,60,7,1,3.0,0.0,0.0,7.0,1014.0,60.0,7.0,1.0,70225.0,795.0,0.0,1855.0,268710.0,15900.0,1855.0,265.0,9.0,0.0,0.0,21.0,3042.0,180.0,21.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,7098.0,420.0,49.0,7.0,1028196.0,60840.0,7098.0,1014.0,3600.0,420.0,60.0,49.0,7.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0,2,0,0,10,623,7,1,2.0,0.0,0.0,10.0,1014.0,623.0,7.0,1.0,70756.0,532.0,0.0,2660.0,269724.0,165718.0,1862.0,266.0,4.0,0.0,0.0,20.0,2028.0,1246.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,10140.0,6230.0,70.0,10.0,1028196.0,631722.0,7098.0,1014.0,388129.0,4361.0,623.0,49.0,7.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0,3,4,1,39,623,0,7,3.0,4.0,1.0,39.0,1014.0,623.0,0.0,7.0,71289.0,801.0,1068.0,10413.0,270738.0,166341.0,0.0,1869.0,9.0,12.0,3.0,117.0,3042.0,1869.0,0.0,21.0,16.0,4.0,156.0,4056.0,2492.0,28.0,623.0,7.0,1521.0,39546.0,24297.0,0.0,273.0,1028196.0,631722.0,0.0,7098.0,388129.0,0.0,4361.0,0.0,0.0,49.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1,3,1,0,7,623,3,1,3.0,1.0,0.0,7.0,1014.0,623.0,3.0,1.0,71824.0,804.0,268.0,1876.0,271752.0,166964.0,804.0,268.0,9.0,3.0,0.0,21.0,3042.0,1869.0,9.0,3.0,1.0,0.0,7.0,1014.0,623.0,1.0,0.0,0.0,49.0,7098.0,4361.0,21.0,7.0,1028196.0,631722.0,3042.0,1014.0,388129.0,1869.0,623.0,9.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1,1,0,1,153,293,9,3,1.0,0.0,1.0,153.0,94.0,293.0,9.0,3.0,72361.0,269.0,0.0,41157.0,25286.0,78817.0,2421.0,807.0,1.0,0.0,1.0,153.0,94.0,293.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,293.0,3.0,23409.0,14382.0,44829.0,1377.0,459.0,8836.0,27542.0,846.0,282.0,85849.0,2637.0,879.0,81.0,27.0,9.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,1,0,0,135,293,6,4,1.0,0.0,0.0,135.0,94.0,293.0,6.0,4.0,72900.0,270.0,0.0,36450.0,25380.0,79110.0,1620.0,1080.0,1.0,0.0,0.0,135.0,94.0,293.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18225.0,12690.0,39555.0,810.0,540.0,8836.0,27542.0,564.0,376.0,85849.0,1758.0,1172.0,36.0,24.0,16.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0,1,0,0,31,623,7,2,1.0,0.0,0.0,31.0,1014.0,623.0,7.0,2.0,73441.0,271.0,0.0,8401.0,274794.0,168833.0,1897.0,542.0,1.0,0.0,0.0,31.0,1014.0,623.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,961.0,31434.0,19313.0,217.0,62.0,1028196.0,631722.0,7098.0,2028.0,388129.0,4361.0,1246.0,49.0,14.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1,3,0,0,0,623,3,4,3.0,0.0,0.0,0.0,1014.0,623.0,3.0,4.0,73984.0,816.0,0.0,0.0,275808.0,169456.0,816.0,1088.0,9.0,0.0,0.0,0.0,3042.0,1869.0,9.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1028196.0,631722.0,3042.0,4056.0,388129.0,1869.0,2492.0,9.0,12.0,16.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1,2,0,1,19,293,8,2,2.0,0.0,1.0,19.0,1014.0,293.0,8.0,2.0,74529.0,546.0,0.0,5187.0,276822.0,79989.0,2184.0,546.0,4.0,0.0,2.0,38.0,2028.0,586.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,293.0,2.0,361.0,19266.0,5567.0,152.0,38.0,1028196.0,297102.0,8112.0,2028.0,85849.0,2344.0,586.0,64.0,16.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
0,1,0,1,29,157,7,1,1.0,0.0,1.0,29.0,94.0,157.0,7.0,1.0,75076.0,274.0,0.0,7946.0,25756.0,43018.0,1918.0,274.0,1.0,0.0,1.0,29.0,94.0,157.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,1.0,841.0,2726.0,4553.0,203.0,29.0,8836.0,14758.0,658.0,94.0,24649.0,1099.0,157.0,49.0,7.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1,3,0,0,7,60,7,1,3.0,0.0,0.0,7.0,1014.0,60.0,7.0,1.0,75625.0,825.0,0.0,1925.0,278850.0,16500.0,1925.0,275.0,9.0,0.0,0.0,21.0,3042.0,180.0,21.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,7098.0,420.0,49.0,7.0,1028196.0,60840.0,7098.0,1014.0,3600.0,420.0,60.0,49.0,7.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1,1,1,0,77,293,9,3,1.0,1.0,0.0,77.0,46.0,293.0,9.0,3.0,76176.0,276.0,276.0,21252.0,12696.0,80868.0,2484.0,828.0,1.0,1.0,0.0,77.0,46.0,293.0,9.0,3.0,1.0,0.0,77.0,46.0,293.0,3.0,0.0,0.0,5929.0,3542.0,22561.0,693.0,231.0,2116.0,13478.0,414.0,138.0,85849.0,2637.0,879.0,81.0,27.0,9.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,3,0,0,7,293,8,1,3.0,0.0,0.0,7.0,1014.0,293.0,8.0,1.0,76729.0,831.0,0.0,1939.0,280878.0,81161.0,2216.0,277.0,9.0,0.0,0.0,21.0,3042.0,879.0,24.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,7098.0,2051.0,56.0,7.0,1028196.0,297102.0,8112.0,1014.0,85849.0,2344.0,293.0,64.0,8.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
